timestamp,u1_top_tray_temp,u2_top_temp,u3_reflux_flow,u4_feed_flow,u5_6th_tray_temp,u6_bottom_temp,u7_pressure,y_butane_content
2023-02-21 17:00:00,71.794,65.783,2.0049,3.4856,91.813,90.714,334.34,0.7837
2023-02-21 18:00:00,71.405,65.57,2.2333,3.3299,90.008,91.049,334.34,0.9045
2023-02-21 19:00:00,70.97,65.388,2.1918,3.4308,90.476,90.393,328.34,0.9093
2023-02-21 20:00:00,71.171,64.5,2.035,3.5807,91.476,91.405,333.7,0.9531
2023-02-21 21:00:00,70.617,64.995,2.1396,3.2607,89.779,91.277,337.01,0.8617
2023-02-21 22:00:00,71.527,63.523,2.1356,3.3408,89.914,88.998,338.83,0.9404
2023-02-21 23:00:00,70.786,65.097,2.1361,3.3282,89.38,93.045,332.88,0.8727
2023-02-22 00:00:00,71.489,65.898,1.8904,3.1337,90.651,95.076,336.14,0.8068
2023-02-22 01:00:00,69.955,63.791,2.1464,3.3378,88.806,93.042,337.61,0.9811
2023-02-22 02:00:00,71.361,64.339,1.9728,3.4867,90.299,92.063,335.03,0.815
2023-02-22 03:00:00,71.658,64.905,1.9763,3.451,88.568,92.338,329.29,0.791
2023-02-22 04:00:00,69.289,65.478,2.2566,3.4648,87.529,91.953,335.6,0.8729
2023-02-22 05:00:00,71.076,64.214,2.0023,3.349,89.013,92.716,336.86,0.8474
2023-02-22 06:00:00,71.65,63.971,1.9114,3.3181,87.722,92.659,332.55,0.8458
2023-02-22 07:00:00,69.59,63.006,1.7063,3.551,88.53,91.729,334.24,0.8502
2023-02-22 08:00:00,71.785,64.386,2.0416,3.3401,84.636,95.134,331.93,0.7964
2023-02-22 09:00:00,70.671,65.673,1.7431,3.4353,87.436,91.145,328.33,0.7404
2023-02-22 10:00:00,69.66,64.369,1.7518,3.4189,86.718,94.151,337.25,0.8327
2023-02-22 11:00:00,70.068,64.092,1.793,3.5732,85.85,93.232,334.59,0.8992
2023-02-22 12:00:00,70.447,64.267,1.9416,3.512,86.209,95.988,338.5,0.8131
2023-02-22 13:00:00,69.949,63.968,1.8512,3.2368,85.988,94.119,336.55,0.8619
2023-02-22 14:00:00,70.207,63.344,1.7321,3.2457,86.372,93.374,333.41,0.7927
2023-02-22 15:00:00,68.928,64.427,1.7532,3.4528,84.731,93.692,333.97,0.8035
2023-02-22 16:00:00,69.688,63.948,1.6374,3.37,86.397,94.244,335.46,0.8839
2023-02-22 17:00:00,68.311,63.744,1.6872,3.3167,87.372,92.89,336.33,0.9026
2023-02-22 18:00:00,69.243,62.992,1.6573,3.4861,86.004,93.567,334.57,0.8601
2023-02-22 19:00:00,68.5,64.532,1.7248,3.3789,86.417,92.436,336.37,0.9433
2023-02-22 20:00:00,68.527,64.032,1.7039,3.3542,86.57,93.753,332.7,0.8356
2023-02-22 21:00:00,69.998,63.128,1.6373,3.4324,86.572,95.276,330.78,0.8349
2023-02-22 22:00:00,69.777,64.167,1.534,3.2841,87.123,95.749,332.93,0.7981
2023-02-22 23:00:00,69.288,63.071,1.6284,3.5071,84.378,92.993,333.41,0.8618
2023-02-23 00:00:00,67.824,62.827,1.531,3.2135,84.007,95.598,329.7,0.8694
2023-02-23 01:00:00,68.345,62.8,1.4199,3.3757,85.538,96.722,329.16,0.8302
2023-02-23 02:00:00,69.47,62.052,1.4778,3.4572,85.344,95.992,333.41,0.7886
2023-02-23 03:00:00,68.517,63.584,1.5187,3.1079,85.315,95.596,331.06,0.8734
2023-02-23 04:00:00,70.166,61.937,1.5956,3.2196,86.447,96.101,331.43,0.795
2023-02-23 05:00:00,68.533,62.326,1.4828,3.3853,84.299,96.152,330.71,0.9083
2023-02-23 06:00:00,68.283,61.703,1.3791,3.3743,84.682,96.245,335.18,0.8772
2023-02-23 07:00:00,67.796,63.068,1.5068,3.2019,83.073,97.517,334.28,0.7968
2023-02-23 08:00:00,68.066,62.998,1.5159,3.1213,86.448,100.508,327.78,0.8128
2023-02-23 09:00:00,67.757,62.852,1.5288,3.3111,83.688,96.758,329.29,0.8421
2023-02-23 10:00:00,68.367,62.331,1.6101,3.3253,83.689,97.526,332.48,0.8981
2023-02-23 11:00:00,68.491,62.224,1.63,3.0305,83.627,98.086,331.6,0.8241
2023-02-23 12:00:00,67.026,63.355,1.4808,3.0129,83.291,97.471,329.71,0.8532
2023-02-23 13:00:00,66.521,62.633,1.4926,3.1717,83.201,100.001,326.7,0.9437
2023-02-23 14:00:00,66.052,63.231,1.4662,3.2078,83.44,95.696,327.55,0.9521
2023-02-23 15:00:00,67.866,62.384,1.6577,3.0842,82.538,98.29,327.68,0.9277
2023-02-23 16:00:00,66.519,63.127,1.752,3.1898,83.212,100.243,329.37,0.9313
2023-02-23 17:00:00,65.625,63.912,1.5964,3.0116,86.266,98.991,332.65,0.876
2023-02-23 18:00:00,67.608,63.413,1.6259,2.8321,84.988,98.496,326.37,0.8887
2023-02-23 19:00:00,69.245,62.719,1.8199,3.0245,85.264,100.321,325.22,0.848
2023-02-23 20:00:00,67.203,63.196,1.7479,3.073,85.618,101.106,327.22,0.9144
2023-02-23 21:00:00,67.839,62.858,1.766,3.0229,86.428,100.375,329.76,0.8869
2023-02-23 22:00:00,67.199,63.046,1.6288,2.9082,82.559,99.228,323.26,0.8778
2023-02-23 23:00:00,67.023,62.829,1.8417,2.8213,83.262,101.024,330.2,0.8327
2023-02-24 00:00:00,67.81,62.96,1.7071,2.97,83.847,100.064,325.82,0.7657
2023-02-24 01:00:00,66.82,63.246,1.7127,3.1327,84.339,101.704,324.11,0.8041
2023-02-24 02:00:00,67.247,62.426,1.8174,3.1698,84.659,102.805,321.63,0.7346
2023-02-24 03:00:00,67.276,62.437,1.8191,3.1564,84.64,97.624,327.08,0.9497
2023-02-24 04:00:00,66.474,62.206,1.8804,2.9116,85.523,101.282,324.57,0.8791
2023-02-24 05:00:00,67.796,62.09,1.7827,2.8675,85.478,98.999,325.11,0.9229
2023-02-24 06:00:00,66.86,62.393,2.0459,3.0628,84.808,104.54,322.12,0.7653
2023-02-24 07:00:00,66.398,63.394,2.0848,3.0775,83.381,100.86,323.26,0.9063
2023-02-24 08:00:00,67.438,62.696,1.7981,3.0482,84.859,102.532,322.53,0.7745
2023-02-24 09:00:00,66.3,63.723,2.11,2.7583,85.53,101.601,323.18,0.7956
2023-02-24 10:00:00,67.056,63.432,1.9488,2.8967,86.05,100.679,321.45,0.9155
2023-02-24 11:00:00,67.045,62.076,2.1314,2.9987,85.271,100.591,318.98,0.9305
2023-02-24 12:00:00,67.944,63.961,2.053,3.0631,86.17,103.909,329.33,0.7591
2023-02-24 13:00:00,67.482,64.12,2.0748,3.0999,85.666,103.139,318.8,0.76
2023-02-24 14:00:00,67.113,62.91,2.0634,3.0291,86.975,104.463,322.36,0.8307
2023-02-24 15:00:00,67.823,63.954,2.211,3.0563,86.138,102.038,317.18,0.7794
2023-02-24 16:00:00,68.32,63.117,1.9715,3.0325,86.592,102.361,316.33,0.7165
2023-02-24 17:00:00,67.697,63.843,2.1596,3.1109,86.295,101.651,321.27,0.7612
2023-02-24 18:00:00,67.305,62.95,2.2101,3.0733,87.775,101.626,321.18,0.9388
2023-02-24 19:00:00,66.298,62.641,2.1705,3.0515,87.2,100.637,323.61,1.0354
2023-02-24 20:00:00,66.55,63.691,2.3279,3.0199,89.359,102.083,321.18,0.9434
2023-02-24 21:00:00,67.216,63.937,2.0369,3.0709,89.016,100.921,319.54,0.8416
2023-02-24 22:00:00,67.034,63.812,2.1776,3.129,88.699,102.485,317.27,0.7952
2023-02-24 23:00:00,67.437,63.328,2.0613,3.1133,88.103,102.086,323.13,0.7666
2023-02-25 00:00:00,67.7,63.946,2.1831,3.1376,89.601,102.184,321.44,0.7542
2023-02-25 01:00:00,68.15,64.484,2.045,3.2643,90.14,103.924,315.76,0.6925
2023-02-25 02:00:00,67.744,64.334,1.991,3.1467,89.732,101.624,318.72,0.8757
2023-02-25 03:00:00,68.268,64.565,2.1427,3.049,91.529,102.575,318.75,0.8409
2023-02-25 04:00:00,68.011,64.04,1.9437,3.2452,90.456,104.167,317.29,0.769
2023-02-25 05:00:00,66.463,65.402,1.8308,2.9878,91.136,103.099,319.86,0.7306
2023-02-25 06:00:00,67.378,63.832,1.8983,3.0348,90.452,102.792,319.79,0.8293
2023-02-25 07:00:00,68.103,65.071,1.9887,3.2178,91.216,100.779,317.02,0.7312
2023-02-25 08:00:00,67.342,65.631,2.0418,3.2525,89.758,101.352,316.59,0.6353
2023-02-25 09:00:00,68.884,65.215,1.8888,3.0542,90.284,99.208,320.85,0.7284
2023-02-25 10:00:00,69.725,64.811,1.9839,3.1708,91.319,101.431,319.24,0.6285
2023-02-25 11:00:00,69.573,64.658,1.6903,3.157,91.449,100.993,316.91,0.6273
2023-02-25 12:00:00,68.528,65.828,1.7557,3.1842,91.761,100.514,312.48,0.6733
2023-02-25 13:00:00,69.993,64.181,1.745,3.3685,92.534,101.659,317.25,0.6363
2023-02-25 14:00:00,69.023,64.572,1.7364,3.3525,89.868,98.588,317.98,0.7066
2023-02-25 15:00:00,68.739,65.047,1.7308,3.2776,90.466,102.111,309.2,0.6566
2023-02-25 16:00:00,68.625,66.265,1.7665,3.2262,91.883,100.98,316.58,0.5701
2023-02-25 17:00:00,68.982,65.738,1.6287,3.1412,90.917,99.533,314.78,0.7401
2023-02-25 18:00:00,69.022,64.867,1.6639,3.4846,95.502,99.243,315.15,0.6742
2023-02-25 19:00:00,69.579,65.399,1.6234,3.3957,92.416,99.869,313.32,0.5992
2023-02-25 20:00:00,69.681,65.257,1.5146,3.2498,91.814,101.024,315.12,0.6087
2023-02-25 21:00:00,69.667,65.259,1.5765,3.4303,91.374,98.978,318.88,0.6444
2023-02-25 22:00:00,70.125,66.51,1.5558,3.3443,91.444,98.829,314.2,0.662
2023-02-25 23:00:00,70.84,64.932,1.5377,3.3264,92.024,98.457,317.65,0.6287
2023-02-26 00:00:00,70.76,67.085,1.5434,3.4205,92.123,100.54,313.16,0.5517
2023-02-26 01:00:00,68.924,66.604,1.5357,3.286,91.495,97.531,317.02,0.6706
2023-02-26 02:00:00,68.181,66.851,1.4749,3.3397,91.683,97.758,315.08,0.6859
2023-02-26 03:00:00,71.083,65.825,1.6375,3.4007,93.438,99.483,315.92,0.592
2023-02-26 04:00:00,69.354,66.105,1.3876,3.3306,93.447,97.554,315.04,0.5575
2023-02-26 05:00:00,70.378,65.265,1.429,3.4744,92.155,98.623,316.61,0.5981
2023-02-26 06:00:00,69.731,65.958,1.778,3.6211,90.346,95.742,308.58,0.7065
2023-02-26 07:00:00,69.335,66.726,1.3973,3.3082,92.347,96.442,311.46,0.8336
2023-02-26 08:00:00,71.317,67.341,1.3692,3.2,93.387,98.421,316.06,0.4577
2023-02-26 09:00:00,71.598,65.71,1.5837,3.1598,93.096,95.396,309.94,0.6164
2023-02-26 10:00:00,70.635,66.278,1.3104,3.3812,92.3,95.863,313.75,0.5635
2023-02-26 11:00:00,69.127,66.475,1.5046,3.3182,92.95,96.18,314.99,0.7715
2023-02-26 12:00:00,70.865,65.648,1.7548,3.4204,91.328,94.35,313.11,0.5676
2023-02-26 13:00:00,71.715,67.082,1.3998,3.4081,91.835,94.889,313.51,0.5618
2023-02-26 14:00:00,70.317,66.201,1.372,3.1958,90.261,95.368,315.99,0.5358
2023-02-26 15:00:00,71.743,66.609,1.4379,3.1656,91.19,95.08,317.92,0.5308
2023-02-26 16:00:00,71.678,66.465,1.697,3.4132,92.181,96.485,313.09,0.5488
2023-02-26 17:00:00,72.245,66.261,1.7404,3.3876,89.913,96.631,314.15,0.5685
2023-02-26 18:00:00,71.966,66.839,1.5987,3.3131,89.449,93.324,313.87,0.4847
2023-02-26 19:00:00,71.178,66.721,1.7415,3.1576,90.333,94.397,309.77,0.6122
2023-02-26 20:00:00,72.998,66.636,1.8364,3.4045,89.8,94.949,316.31,0.4968
2023-02-26 21:00:00,71.994,66.409,1.9011,3.4914,90.58,95.87,318.43,0.5607
2023-02-26 22:00:00,72.177,67.162,1.7233,3.3625,89.18,94.665,318.78,0.5594
2023-02-26 23:00:00,71.527,68.113,1.5437,3.2171,91.376,93.947,314.22,0.4616
2023-02-27 00:00:00,71.991,67.068,1.7179,3.3134,87.871,94.28,313.43,0.5523
2023-02-27 01:00:00,71.706,67.679,1.7835,3.1329,90.469,94.141,316.78,0.511
2023-02-27 02:00:00,72.34,66.017,1.8262,3.4121,88.046,91.917,318.98,0.6219
2023-02-27 03:00:00,73.91,67.107,1.8589,3.283,86.706,93.24,317.49,0.4569
2023-02-27 04:00:00,71.501,66.231,2.0145,3.0486,88.736,94.76,318.02,0.5769
2023-02-27 05:00:00,71.361,65.966,2.0542,3.2121,87.986,92.475,320.35,0.5949
2023-02-27 06:00:00,73.88,66.48,1.9328,3.291,86.836,92.802,315.86,0.5103
2023-02-27 07:00:00,72.582,67.826,2.0819,3.1825,85.998,92.216,317.38,0.5631
2023-02-27 08:00:00,72.257,67.649,2.0286,3.1763,87.629,89.43,322.24,0.5416
2023-02-27 09:00:00,73.664,67.143,2.0186,3.0494,88.504,92.38,317.89,0.4327
2023-02-27 10:00:00,72.382,65.887,2.1205,3.2513,87.867,92.669,315.46,0.6106
2023-02-27 11:00:00,74.359,66.806,2.053,3.0925,87.082,91.544,317.2,0.3951
2023-02-27 12:00:00,73.467,67.136,2.2656,2.8986,87.345,90.651,316.78,0.4616
2023-02-27 13:00:00,72.557,67.026,1.9281,3.1002,86.59,90.958,320.27,0.4876
2023-02-27 14:00:00,74.692,65.588,2.0304,3.25,84.852,93.057,317.4,0.4284
2023-02-27 15:00:00,72.497,66.228,2.0771,3.0737,84.672,94.598,320.59,0.4517
2023-02-27 16:00:00,73.585,66.777,2.1394,3.3168,85.826,93.81,318.34,0.3716
2023-02-27 17:00:00,73.237,67.165,2.2257,3.1483,85.692,90.254,315.15,0.463
2023-02-27 18:00:00,74.041,65.218,2.0976,3.1265,86.631,93.112,321.51,0.5467
2023-02-27 19:00:00,74.247,66.605,1.9566,3.06,86.36,91.146,321.4,0.4146
2023-02-27 20:00:00,73.017,66.779,2.1797,3.0572,86.031,91.269,322.61,0.5221
2023-02-27 21:00:00,72.378,67.232,2.1653,3.0244,84.904,91.452,319.93,0.6378
2023-02-27 22:00:00,73.334,67.078,1.8877,3.011,83.547,93.007,319.96,0.4541
2023-02-27 23:00:00,72.406,66.954,2.0715,3.1028,85.381,93.382,323.21,0.5422
2023-02-28 00:00:00,74.535,65.938,1.9008,2.9194,85.375,92.062,326.31,0.4251
2023-02-28 01:00:00,73.007,65.112,1.9793,2.8959,82.049,92.148,322.85,0.6486
2023-02-28 02:00:00,72.574,66.119,1.9395,2.8843,83.647,92.931,324.19,0.5056
2023-02-28 03:00:00,72.979,67.041,2.0931,3.2593,83.702,93.147,322.63,0.4739
2023-02-28 04:00:00,71.715,67.259,2.0045,3.0731,84.499,94.029,319.89,0.5935
2023-02-28 05:00:00,71.972,66.723,1.8435,3.0424,83.403,90.929,326.48,0.5495
2023-02-28 06:00:00,73.663,66.466,2.038,2.8763,84.172,92.733,326.64,0.4928
2023-02-28 07:00:00,72.127,66.369,1.7834,3.0761,83.92,91.434,326.46,0.543
2023-02-28 08:00:00,71.761,65.651,1.9356,2.9862,83.925,92.88,324.55,0.5736
2023-02-28 09:00:00,72.969,65.885,1.7962,3.0257,83.27,92.784,326.81,0.5341
2023-02-28 10:00:00,73.427,67.078,1.8155,2.8835,83.325,93.156,327.86,0.4885
2023-02-28 11:00:00,72.989,65.183,1.8766,3.0215,82.821,92.324,329.99,0.5149
2023-02-28 12:00:00,73.142,66.905,1.8521,2.9537,84.418,91.583,328.72,0.4711
2023-02-28 13:00:00,71.668,65.479,1.9076,2.9159,84.631,90.953,326.72,0.6001
2023-02-28 14:00:00,71.062,66.562,1.7397,3.0999,83.169,93.672,323.6,0.4948
2023-02-28 15:00:00,73.322,64.578,1.753,2.8321,85.713,93.454,327.57,0.477
2023-02-28 16:00:00,71.782,65.901,1.6536,3.09,83.73,93.314,328.13,0.577
2023-02-28 17:00:00,71.756,64.902,1.6914,3.1108,85.805,96.095,329.56,0.6275
2023-02-28 18:00:00,72.933,64.354,1.6939,2.9302,83.472,93.446,331.47,0.6072
2023-02-28 19:00:00,72.226,65.424,1.6181,2.9451,82.017,96.598,328.15,0.3874
2023-02-28 20:00:00,72.055,65.903,1.4268,3.0253,84.766,97.064,333.93,0.4975
2023-02-28 21:00:00,73.328,64.53,1.621,3.095,84.684,92.618,324.57,0.493
2023-02-28 22:00:00,70.985,63.998,1.6066,3.0526,84.546,95.479,330.31,0.6478
2023-02-28 23:00:00,72.144,64.908,1.4862,3.1332,83.908,95.047,327.54,0.5297
2023-03-01 00:00:00,71.347,64.836,1.4118,3.3035,84.693,91.991,325.05,0.6517
2023-03-01 01:00:00,71.415,65.207,1.6757,3.0423,84.294,94.111,329.59,0.6049
2023-03-01 02:00:00,72.319,65.413,1.5672,2.909,84.657,97.211,326.72,0.4241
2023-03-01 03:00:00,71.397,64.633,1.4873,3.226,86.058,99.045,330.22,0.518
2023-03-01 04:00:00,71.315,65.9,1.3909,3.3412,85.484,97.81,330.96,0.5362
2023-03-01 05:00:00,71.634,64.685,1.419,3.1989,86.11,97.276,333.93,0.5824
2023-03-01 06:00:00,70.376,64.213,1.6303,3.034,85.348,97.045,327.61,0.5858
2023-03-01 07:00:00,69.886,63.256,1.5149,3.1627,85.398,99.478,333.88,0.599
2023-03-01 08:00:00,69.611,64.13,1.4495,3.0563,84.682,100.301,332.09,0.6467
2023-03-01 09:00:00,68.763,64.008,1.5612,3.2808,85.727,96.962,334.64,0.6699
2023-03-01 10:00:00,71.869,64.847,1.4367,3.0546,82.668,95.34,331.21,0.4814
2023-03-01 11:00:00,69.23,64.431,1.6782,3.1937,85.865,95.426,329.17,0.7092
2023-03-01 12:00:00,69.823,63.216,1.6755,3.1221,86.62,100.083,329.66,0.6698
2023-03-01 13:00:00,69.666,64.097,1.5076,3.2705,87.53,98.512,329.67,0.6452
2023-03-01 14:00:00,70.022,64.383,1.5073,3.2238,86.817,99.017,334.28,0.6244
2023-03-01 15:00:00,70.317,64.92,1.3261,3.3011,87.701,96.653,336.96,0.6577
2023-03-01 16:00:00,70.241,64.412,1.459,3.2944,85.128,98.2,332.03,0.605
2023-03-01 17:00:00,68.976,64.264,1.494,3.1847,87.672,98.989,335.18,0.7254
2023-03-01 18:00:00,69.199,63.717,1.6635,3.3894,86.096,99.833,329.95,0.6887
2023-03-01 19:00:00,69.45,63.891,1.6406,3.3188,86.824,99.23,334.36,0.7183
2023-03-01 20:00:00,68.917,64.441,1.5629,3.216,88.156,98.579,335.72,0.7798
2023-03-01 21:00:00,70.295,62.582,1.6942,3.6129,89.974,99.081,330.56,0.7763
2023-03-01 22:00:00,69.297,63.222,1.7984,3.4099,89.184,101.84,333.79,0.7999
2023-03-01 23:00:00,69.388,62.878,1.8266,3.3425,89.001,100.75,336.2,0.802
2023-03-02 00:00:00,69.229,63.64,1.61,3.5381,89.161,101.383,327.18,0.7255
2023-03-02 01:00:00,69.537,64.193,1.8133,3.596,88.595,99.567,337.94,0.7018
2023-03-02 02:00:00,68.645,62.874,1.7138,3.3635,88.977,97.037,335.57,0.815
2023-03-02 03:00:00,67.366,61.581,1.9678,3.4278,90.235,100.331,336.55,0.8737
2023-03-02 04:00:00,68.63,62.93,1.981,3.272,88.427,100.011,333.79,0.8124
2023-03-02 05:00:00,67.697,63.826,1.837,3.3764,90.783,101.709,330.57,0.8481
2023-03-02 06:00:00,67.707,63.532,1.8734,3.3729,89.878,105.638,336.26,0.7404
2023-03-02 07:00:00,68.512,63.428,1.9259,3.4209,91.381,102.372,334.75,0.795
2023-03-02 08:00:00,68.95,62.907,1.7676,3.4397,91.691,105.119,335.06,0.7204
2023-03-02 09:00:00,67.896,62.186,2.0457,3.4671,88.948,102.386,337.71,0.865
2023-03-02 10:00:00,68.048,63.422,2.0025,3.4278,90.295,100.904,336.91,0.8106
2023-03-02 11:00:00,69.088,62.46,2.1428,3.2525,90.132,102.242,339.8,0.7821
2023-03-02 12:00:00,67.847,64.559,1.95,3.2828,89.208,104.163,335.36,0.7324
2023-03-02 13:00:00,69.668,63.418,2.01,3.3266,90.188,104.275,333.23,0.7526
2023-03-02 14:00:00,67.974,62.603,1.9313,3.3543,94.121,101.188,334.45,0.8892
2023-03-02 15:00:00,66.051,62.576,1.9893,3.5094,92.208,102.295,335.92,0.9348
2023-03-02 16:00:00,68.005,62.935,1.9772,3.2382,93.74,100.129,337.36,0.9166
2023-03-02 17:00:00,67.653,62.833,2.1985,3.3285,92.626,103.07,331.09,0.8644
2023-03-02 18:00:00,68.329,63.784,2.0302,3.4786,90.97,104.019,334.71,0.8499
2023-03-02 19:00:00,67.789,63.138,2.1113,3.3204,91.429,102.043,338.63,0.8296
2023-03-02 20:00:00,67.097,62.504,2.0574,3.4032,92.548,101.106,333.91,0.9313
2023-03-02 21:00:00,66.189,64.35,1.9628,3.3221,92.423,102.415,336.74,0.8396
2023-03-02 22:00:00,66.966,63.075,2.0651,3.3599,91.337,102.454,335.53,0.8925
2023-03-02 23:00:00,66.422,63.595,2.1318,3.2914,90.33,101.971,336.57,0.8406
2023-03-03 00:00:00,66.611,62.65,1.939,3.3881,95.616,102.043,332.02,1.0068
2023-03-03 01:00:00,67.523,63.351,2.1267,3.1114,91.842,101.52,331.9,0.9401
2023-03-03 02:00:00,68.369,63.339,1.9448,3.2416,91.625,102.968,333.81,0.8743
2023-03-03 03:00:00,67.335,61.826,1.9638,3.3087,92.084,102.548,329.78,0.9347
2023-03-03 04:00:00,66.052,64.589,2.0459,3.3249,91.657,100.222,332.77,0.8979
2023-03-03 05:00:00,67.358,64.114,1.9057,3.4274,92.013,100.087,333.9,0.8543
2023-03-03 06:00:00,67.957,62.967,1.9538,3.1885,93.237,100.962,337.55,0.9906
2023-03-03 07:00:00,66.514,62.51,1.8953,3.4,91.617,102.135,333.91,1.0278
2023-03-03 08:00:00,66.901,63.565,1.9155,3.1304,90.398,101.246,334.27,0.9228
2023-03-03 09:00:00,67.031,63.424,1.6396,3.3558,91.412,100.086,335.41,0.8931
2023-03-03 10:00:00,66.406,63.656,1.6691,3.2814,90.981,101.123,329.88,0.9921
2023-03-03 11:00:00,67.571,63.588,1.8877,3.0607,92.951,100.207,331.66,0.8864
2023-03-03 12:00:00,66.978,63.857,1.9037,3.1943,92.557,101.628,337.91,0.9373
2023-03-03 13:00:00,67.438,64.566,1.6828,3.1386,91.262,100.757,331.42,0.9348
2023-03-03 14:00:00,66.423,64.003,1.7235,3.2073,89.604,99.748,334.17,0.8924
2023-03-03 15:00:00,66.818,62.925,1.7518,3.0933,89.52,100.287,333.54,0.9883
2023-03-03 16:00:00,67.785,64.67,1.7667,3.0714,90.735,101.517,327.18,0.8687
2023-03-03 17:00:00,66.952,64.923,1.4704,3.2611,90.931,98.884,331.4,0.8883
2023-03-03 18:00:00,68.679,66.041,1.5614,3.074,89.985,99.96,330.73,0.7192
2023-03-03 19:00:00,67.028,63.11,1.5947,3.1745,89.698,99.152,330.92,0.9043
2023-03-03 20:00:00,67.582,64.129,1.6775,3.0384,89.397,99.602,327.93,0.8982
2023-03-03 21:00:00,68.206,62.567,1.8377,3.256,89.841,97.995,326.75,0.8601
2023-03-03 22:00:00,66.387,64.477,1.5474,2.9659,87.057,98.785,328.07,0.9222
2023-03-03 23:00:00,66.178,63.773,1.4136,2.9654,88.275,99.874,328.73,0.9644
2023-03-04 00:00:00,66.434,65.572,1.5804,3.2146,88.6,97.005,331.64,0.968
2023-03-04 01:00:00,68.736,63.753,1.6602,2.9716,90.418,96.283,332.93,0.8358
2023-03-04 02:00:00,67.359,63.183,1.5289,3.2112,87.992,96.117,331.58,1.021
2023-03-04 03:00:00,69.925,64.107,1.4196,3.1209,88.88,96.058,329.94,0.9
2023-03-04 04:00:00,67.508,63.126,1.6004,2.9909,88.724,98.137,324.98,0.9581
2023-03-04 05:00:00,68.191,65.108,1.5675,2.7883,89.694,95.318,326.16,0.8423
2023-03-04 06:00:00,69.363,63.21,1.3974,3.0008,89.445,96.54,327.4,0.854
2023-03-04 07:00:00,69.823,64.749,1.5393,3.0135,87.784,97.513,324.98,0.7839
2023-03-04 08:00:00,69.959,63.349,1.6043,3.1403,87.115,97.033,327.7,0.842
2023-03-04 09:00:00,69.371,64.654,1.6284,3.1906,86.7,95.774,327.74,0.8311
2023-03-04 10:00:00,69.319,66.103,1.5114,2.9185,86.959,96.308,326.97,0.7981
2023-03-04 11:00:00,69.072,65.28,1.4923,3.0984,86.542,95.986,327.88,0.8139
2023-03-04 12:00:00,69.321,64.498,1.6629,3.0964,87.427,95.344,322.74,0.8657
2023-03-04 13:00:00,68.359,65.155,1.4332,3.1366,87.082,95.153,327.02,0.8441
2023-03-04 14:00:00,68.249,65.264,1.614,3.0717,87.076,98.128,322.63,0.8258
2023-03-04 15:00:00,69.006,65.656,1.4509,2.7836,87.62,96.071,321.71,0.7941
2023-03-04 16:00:00,68.98,64.442,1.7137,3.0036,88.098,98.046,325.08,0.9531
2023-03-04 17:00:00,68.861,65.887,1.6021,2.89,86.006,93.981,326.48,0.9234
2023-03-04 18:00:00,69.89,63.651,1.7769,3.0114,86.904,94.327,324.35,0.9095
2023-03-04 19:00:00,70.207,65.175,1.7224,3.1612,85.14,92.52,322.87,0.8898
2023-03-04 20:00:00,69.624,65.345,1.5751,3.0887,86.669,93.02,323.29,0.8857
2023-03-04 21:00:00,70.846,66.2,1.8648,3.199,86.38,96.371,322.55,0.748
2023-03-04 22:00:00,68.862,65.841,1.903,3.1119,86.175,93.052,319.09,0.8043
2023-03-04 23:00:00,69.733,64.909,1.8621,2.9254,85.031,96.064,318.51,0.8125
2023-03-05 00:00:00,69.427,65.269,1.7238,2.7894,84.062,91.797,321.12,0.8542
2023-03-05 01:00:00,68.619,66.163,1.7955,3.121,83.143,91.895,321.23,0.8149
2023-03-05 02:00:00,70.158,66.032,1.8666,3.0892,84.521,92.68,320.77,0.7399
2023-03-05 03:00:00,70.238,65.744,1.8073,3.0096,86.148,92.906,322.15,0.8554
2023-03-05 04:00:00,71.658,65.873,2.0718,2.9351,84.028,94.063,319.64,0.7651
2023-03-05 05:00:00,71.062,66.756,1.9412,3.0636,85.15,93.33,321.32,0.7017
2023-03-05 06:00:00,69.848,65.963,1.6797,3.1412,85.142,92.093,319.28,0.7985
2023-03-05 07:00:00,72.26,66.319,2.006,3.2574,83.839,92.358,323.94,0.7848
2023-03-05 08:00:00,71.861,67.953,1.958,3.2132,85.548,92.023,319.32,0.6647
2023-03-05 09:00:00,71.457,65.488,2.0046,3.3966,80.859,91.164,324.72,0.7884
2023-03-05 10:00:00,70.915,65.238,1.993,3.0924,82.683,91.123,319.51,0.8194
2023-03-05 11:00:00,70.432,67.129,2.1265,3.3354,83.002,93.546,317.85,0.7959
2023-03-05 12:00:00,71.004,66.15,2.1718,3.2483,83.099,89.775,315.91,0.7818
2023-03-05 13:00:00,72.273,66.445,2.1002,3.3386,84.373,94.206,314.32,0.7143
2023-03-05 14:00:00,73.008,66.161,2.048,3.2154,84.335,91.618,315.23,0.7265
2023-03-05 15:00:00,72.831,66.564,2.0856,3.4085,84.474,91.03,315.3,0.7338
2023-03-05 16:00:00,71.299,67.9,2.0974,3.3271,84.732,92.975,318.28,0.7409
2023-03-05 17:00:00,70.886,67.375,2.0186,3.2216,83.077,93.933,315.78,0.7605
2023-03-05 18:00:00,71.983,67.448,2.1579,3.3127,82.839,93.453,317.38,0.815
2023-03-05 19:00:00,70.542,65.88,2.1449,3.2959,84.682,92.661,319.93,0.9735
2023-03-05 20:00:00,72.299,66.091,2.2495,3.3933,83.63,93.439,316.34,0.7128
